sentence,page,section_path,claim_type,strength,quantity,baseline,deadline,scope,slot_fill_score,source_file,negated,conditional,company,publish_year,report_assured,n_words,vague_ratio,hedging_ratio,future_ratio,quantification_present,baseline_present,date_present,scope_present,verification_present,sentiment,specificity_score,readability,passive_voice,modal_firm,modal_soft,positive_tone_words,highlights_json
"Urban Greening in Germany In 2020, Amazon committed €3.75 million to The Nature Conservancy’s Urban Greening Program in Germany, which promotes biodiversity, reduces urban heat islands, and improves stormwater management in the face of climate change.",19,Supporting Nature-Based Solutions > Nature-Based Investments in Communities Across Europe,other,firm,3.75 million,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,35,0.0,0.0,0.0286,True,False,False,False,False,0.0286,0.2,17.5,False,False,False,1,"[{""start"": 42, ""end"": 51, ""kind"": ""positive"", ""term"": ""committed""}, {""start"": 53, ""end"": 65, ""kind"": ""qty"", ""term"": ""3.75 million""}]"
Learn more about Amazon’s science-driven approach to carbon neutralization and nature-based solutions .,19,Supporting Nature-Based Solutions > Nature-Based Investments in Communities Across Europe,attribute,,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,13,0.0,0.0769,0.0,False,False,False,False,False,0.0,0.0,-8.1,False,False,False,0,"[{""start"": 11, ""end"": 16, ""kind"": ""hedge"", ""term"": ""about""}]"
"With 274 renewable projects announced as of the end of 2021, Amazon is the world’s largest corporate purchaser of renewable energy and is on a path to powering our operations with 100% renewable energy by 2025—five years ahead of our original target of 2030.",20,Supporting Nature-Based Solutions > Nature-Based Investments in Communities Across Europe,target,,100%,,2025,own operations,0.75,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,41,0.0,0.0,0.0444,True,False,True,True,False,0.0,0.6,18.7,False,False,False,0,"[{""start"": 180, ""end"": 184, ""kind"": ""qty"", ""term"": ""100%""}, {""start"": 205, ""end"": 209, ""kind"": ""deadline"", ""term"": ""2025""}]"
These projects also help meet Amazon’s commitment to produce the clean energy equivalent of the electricity used by every customer’s Echo device.,20,Supporting Nature-Based Solutions > Our Approach,attribute,firm,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,24,0.0,0.0,0.0417,False,False,False,False,False,0.0,0.0,16.8,False,False,False,0,[]
"We are making additional large-scale investments in wind and solar farm capacity, which will produce the clean energy equivalent to the electricity used by all Echo, Fire TV, and Ring devices worldwide by 2025.",20,Supporting Nature-Based Solutions > Our Approach,target,firm,,,2025,,0.25,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,33,0.0,0.0,0.0503,False,False,True,False,False,0.0,0.2,19.5,False,True,False,0,"[{""start"": 205, ""end"": 209, ""kind"": ""deadline"", ""term"": ""2025""}]"
"In 2021, we reached 85% renewable energy across our business, with more than 12 gigawatts (GW) of renewable energy production capacity across our global portfolio.",20,Supporting Nature-Based Solutions > Our Journey,achievement,achievement,85%,,,,0.33,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,22,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,11.5,False,False,False,0,"[{""start"": 20, ""end"": 23, ""kind"": ""qty"", ""term"": ""85%""}]"
"Once these projects are fully operational, they are expected to deliver up to 33,700 gigawatt-hours of energy annually— the electricity output equivalent to powering more than 3 million U.S. homes for one year.",20,Supporting Nature-Based Solutions > Our Journey,other,,3 million,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,32,0.0,0.0938,0.0,True,False,False,False,False,0.0,0.0,34.7,True,False,False,0,"[{""start"": 52, ""end"": 60, ""kind"": ""hedge"", ""term"": ""expected""}, {""start"": 72, ""end"": 77, ""kind"": ""hedge"", ""term"": ""up to""}, {""start"": 176, ""end"": 185, ""kind"": ""qty"", ""term"": ""3 million""}]"
These projects helped power more than 30 million megawatt-hours (MWh) of electricity used by Amazon in 2021 and led to a 23% reduction in our carbon emissions from purchased electricity from 2020 to 2021.,20,Supporting Nature-Based Solutions > Our Journey,other,,30 million,2021,,,0.5,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,29,0.0,0.0,0.0,True,True,False,False,False,0.0,0.4,19.9,False,False,False,0,"[{""start"": 38, ""end"": 48, ""kind"": ""qty"", ""term"": ""30 million""}, {""start"": 103, ""end"": 107, ""kind"": ""baseline"", ""term"": ""2021""}]"
"Once online, Amazon’s renewable projects in Canada will produce more than 1 million MWh each year—enough to power more than 100,000 Canadian homes.",20,Utility-scale wind and solar projects 169,other,firm,1 million,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,23,0.0,0.0,0.0435,True,False,False,False,False,0.0,0.2,43.7,False,True,False,0,"[{""start"": 74, ""end"": 83, ""kind"": ""qty"", ""term"": ""1 million""}]"
"Located in the Northern Cape province, the 10-megawatt (MW) solar project is expected to generate up to 28,000 MWh of renewable energy per year, which is equivalent to the annual electricity consumption of over 8,000 average South African homes.",21,Utility-scale wind and solar projects 169 > A South African Solar Farm,other,,"28,000 MWh",,,,0.5,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,37,0.0,0.0811,0.0,True,False,False,False,False,0.0,0.0,11.5,True,False,False,0,"[{""start"": 77, ""end"": 85, ""kind"": ""hedge"", ""term"": ""expected""}, {""start"": 98, ""end"": 103, ""kind"": ""hedge"", ""term"": ""up to""}, {""start"": 104, ""end"": 114, ""kind"": ""qty"", ""term"": ""28,000 MWh""}]"
Keeping the power grid supplied when the sun isn’t shining and the wind isn’t blowing demands innovative solutions to continually generate carbon-free electricity.,21,Utility-scale wind and solar projects 169 > Energy Storage Solutions,attribute,,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,25,0.0,0.0,0.0,False,False,False,False,True,0.04,0.2,25.8,False,False,False,1,"[{""start"": 94, ""end"": 104, ""kind"": ""positive"", ""term"": ""innovative""}]"
"By 2025, we expect these optimizations will deliver the same amount of additional clean energy as a new 150-MW wind farm.",21,Utility-scale wind and solar projects 169 > Making the Grid Greener Through Renewable Energy Optimization,target,firm,"2025,",,2025,,0.5,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,20,0.0,0.05,0.07,True,False,True,False,False,0.0,0.2,46.9,False,True,False,0,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2025,""}, {""start"": 12, ""end"": 18, ""kind"": ""hedge"", ""term"": ""expect""}]"
"We use proven technologies to enhance efficiency across our facilities and pilot new ideas, including innovations supported by The Climate Pledge Fund, to transition our buildings to net-zero carbon.",22,Incorporating Sustainability Into Our Buildings > Our Approach,target,firm,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,29,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,11.1,False,False,False,0,[]
"In 2021, we conducted pilot projects at several new fulfillment facilities using a low-carbon concrete technology produced by CarbonCure, a company Amazon has invested in through The Climate Pledge Fund.",22,Incorporating Sustainability Into Our Buildings > In Fulfillment Facilities,target,firm,"2021,",,,,0.25,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,29,0.0345,0.0,0.0,True,False,False,False,False,0.0,0.062,8.2,False,False,False,0,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2021,""}, {""start"": 40, ""end"": 47, ""kind"": ""vague"", ""term"": ""several""}]"
"In addition, many of our fulfillment facilities throughout the U.S., Europe, and India are powered by on-site solar, where a rooftop installation can power up to 80% of the facility’s energy use.",22,Incorporating Sustainability Into Our Buildings > In Fulfillment Facilities,other,,80%,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,33,0.0303,0.0303,0.0,True,False,False,False,False,0.0,0.0,47.0,True,False,False,0,"[{""start"": 13, ""end"": 17, ""kind"": ""vague"", ""term"": ""many""}, {""start"": 156, ""end"": 161, ""kind"": ""hedge"", ""term"": ""up to""}, {""start"": 162, ""end"": 165, ""kind"": ""qty"", ""term"": ""80%""}]"
"More than a dozen upgrades were incorporated throughout the development of the store, including transitioning to a CO2-based refrigeration system that reduces greenhouse gas emissions by 38 metric tons per year compared to a conventional system.",23,Incorporating Sustainability Into Our Buildings > In Our Stores,other,,38 metric tons,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,36,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,5.8,True,False,False,0,"[{""start"": 187, ""end"": 201, ""kind"": ""qty"", ""term"": ""38 metric tons""}]"
The store also uses steel byproducts in the concrete floor to reduce embodied carbon by nearly 40% compared to a standard concrete floor.,23,Incorporating Sustainability Into Our Buildings > In Our Stores,other,,40%,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,22,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,46.1,False,False,False,0,"[{""start"": 95, ""end"": 98, ""kind"": ""qty"", ""term"": ""40%""}]"
"Other key features include a fully electric kitchen space that reduces the need for fossil fuel combustion in the store, electrifying the store using 100% renewable electricity sourced from Amazon’s renewable energy projects, incorporation of low-flow fixtures in restrooms and kitchens to reduce water use, and free EV charging for customers.",23,Incorporating Sustainability Into Our Buildings > In Our Stores,other,,100%,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,51,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,-4.2,False,False,False,0,"[{""start"": 150, ""end"": 154, ""kind"": ""qty"", ""term"": ""100%""}]"
"The event drew 13,000 registrations across 23 virtual sessions in 2021 and featured speakers from Amazon’s sustainability leadership team, Sustainability Ambassador chapters, and signatories of The Climate Pledge.",23,Incorporating Sustainability Into Our Buildings > Amazon Sustainability Ambassadors,target,firm,"13,000",,,,0.25,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,26,0.0,0.0,0.0,True,False,False,False,False,0.0385,0.2,-8.3,False,False,False,1,"[{""start"": 15, ""end"": 21, ""kind"": ""qty"", ""term"": ""13,000""}]"
"Decarbonizing our transportation network is a key part of meeting The Climate Pledge by 2040 and making 50% of Amazon shipments net-zero carbon by 2030, which is why we are actively transforming our fleet network and operations.",24,Decarbonizing Transportation,target,firm,50%,2030,2040,,0.75,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,34,0.0,0.0,0.0788,True,True,True,False,False,0.0,0.6,23.0,False,False,False,0,"[{""start"": 88, ""end"": 92, ""kind"": ""deadline"", ""term"": ""2040""}, {""start"": 104, ""end"": 107, ""kind"": ""qty"", ""term"": ""50%""}, {""start"": 147, ""end"": 151, ""kind"": ""baseline"", ""term"": ""2030""}]"
"We are preparing our systems and facilities to accommodate the largescale adoption of zero-emission vehicles in the coming years, which will require new refueling infrastructure and operating patterns.",24,Decarbonizing Transportation > Our Approach,attribute,firm,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,28,0.0,0.0,0.0357,False,False,False,False,False,0.0,0.0,3.2,False,True,False,0,[]
"Achieving our net-zero carbon goal will also demand longterm solutions that have not yet been invented, along with an abundant supply of clean energy sources to power those technologies.",24,Decarbonizing Transportation > Our Approach,target,firm,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf,True,False,amazon,2021,True,29,0.0,0.0,0.069,False,False,False,False,False,0.0,0.0,25.7,True,True,False,0,[]
"We expanded our European electric delivery fleet with an order for 1,800 electric vans from Mercedes-Benz, a signatory of The Climate Pledge.",24,Decarbonizing Transportation > Deploying Solutions Across Our Network,target,firm,"1,800",,,,0.25,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,21,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,24.4,False,False,False,0,"[{""start"": 67, ""end"": 72, ""kind"": ""qty"", ""term"": ""1,800""}]"
"In 2021, more than 100 million packages were delivered to our customers’ doorsteps across Europe with a fleet of over 3,000 electric delivery vans and other zero-emission vehicles.",24,Decarbonizing Transportation > Deploying Solutions Across Our Network,achievement,achievement,100 million,,,,0.33,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,25,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,15.6,True,False,False,0,"[{""start"": 19, ""end"": 30, ""kind"": ""qty"", ""term"": ""100 million""}]"
"We announced in November 2021 that, in the city of Paris, two-thirds of our shipments are delivered using zero-emission transportation.",24,Decarbonizing Transportation > Zero-Emission Transportation in Paris,attribute,achievement,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,19,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,18.4,True,False,False,0,[]
"This purchase was estimated to have reduced emissions by approximately 20,000 metric tons of CO2e in 2021, which will be continued in 2022.",25,Packages delivered across Europe with zero-emission vehicles 30M,other,firm,"20,000 metric tons",,,,0.5,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,21,0.0476,0.1429,0.0476,True,False,False,False,False,0.0,0.0,36.5,True,True,False,0,"[{""start"": 18, ""end"": 27, ""kind"": ""hedge"", ""term"": ""estimated""}, {""start"": 57, ""end"": 70, ""kind"": ""hedge"", ""term"": ""approximately""}, {""start"": 71, ""end"": 89, ""kind"": ""qty"", ""term"": ""20,000 metric tons""}, {""start"": 121, ""end"": 130, ""kind"": ""vague"", ""term"": ""continued""}]"
"In 2021, we helped launch Cargo Owners for Zero Emission Vessels (coZEV) with the Aspen Institute.",25,Packages delivered across Europe with zero-emission vehicles 30M > Partnering to Support Solutions of the Future,attribute,,"2021,",,,,0.5,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,15,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,45.0,False,False,False,0,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2021,""}]"
"Through coZEV, Amazon is supporting initiatives to increase the availability of zero-emission technologies and fuels while gaining support from shipping lines, cargo owners, ports, and other organizations that can enable energy transition.",25,Packages delivered across Europe with zero-emission vehicles 30M > Partnering to Support Solutions of the Future,attribute,hedged,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,32,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,-10.7,False,False,False,0,[]
The coalition brings global companies together to harness their purchasing power and supply chains to create early markets for innovative clean energy technologies that are key for tackling the climate crisis.,25,Packages delivered across Europe with zero-emission vehicles 30M > Partnering to Support Solutions of the Future,attribute,,,,,supply chain,0.5,data/raw/amazon/2021_sustainability_report.pdf,False,False,amazon,2021,True,31,0.0,0.0,0.0,False,False,False,True,False,0.0323,0.2,22.5,False,False,False,1,"[{""start"": 127, ""end"": 137, ""kind"": ""positive"", ""term"": ""innovative""}]"
